date,BTC-USD,ETH-USD,SOL-USD,ALGO-USD,HBAR-USD,QRL-USD,CELL-USD
2025-01-28,101332.4765625,3077.112548828125,227.20396423339844,0.3635219931602478,0.2991810142993927,0.4585950076580047,0.5568270087242126
2025-01-29,103703.2109375,3112.9990234375,227.94493103027344,0.3692249953746795,0.3088540136814117,0.4538910090923309,0.5531229972839355
2025-01-30,104735.3046875,3247.780029296875,239.0231475830078,0.3880540132522583,0.3162170052528381,0.4561040103435516,0.5973039865493774
2025-01-31,102405.0234375,3298.26513671875,231.63790893554688,0.3789210021495819,0.3064849972724914,0.463683009147644,0.5688409805297852
2025-02-01,100655.90625,3118.32861328125,213.78501892089844,0.3489280045032501,0.2855280041694641,0.4537389874458313,0.5340030193328857
2025-02-02,97688.9765625,2868.69287109375,203.11962890625,0.300381988286972,0.2533169984817505,0.473022997379303,0.4984009861946106
2025-02-03,101405.421875,2884.566650390625,216.1495819091797,0.3127979934215545,0.2751489877700805,0.4533889889717102,0.4989989995956421
2025-02-04,97871.8203125,2735.05126953125,207.09197998046875,0.2921069860458374,0.2509010136127472,0.4515640139579773,0.4103249907493591
2025-02-05,96615.4453125,2787.779052734375,195.98814392089844,0.2817650139331817,0.2386910021305084,0.4467520117759704,0.4180600047111511
2025-02-06,96593.296875,2688.40087890625,189.77249145507807,0.2668319940567016,0.2288359999656677,0.4320870041847229,0.3943549990653991
2025-02-07,96529.0859375,2622.211181640625,192.20465087890625,0.2696210145950317,0.2328470051288604,0.4386720061302185,0.3736410140991211
2025-02-08,96482.453125,2632.308349609375,199.5998992919922,0.2760539948940277,0.2345059961080551,0.4068869948387146,0.4008679986000061
2025-02-09,96500.09375,2628.72119140625,200.49755859375,0.2756609916687011,0.2295749932527542,0.4342820048332214,0.4243299961090088
2025-02-10,97437.5546875,2661.166748046875,200.3563537597656,0.2900049984455108,0.231904000043869,0.4483720064163208,0.424809992313385
2025-02-11,95747.4296875,2602.781982421875,197.98236083984372,0.2860729992389679,0.2287950068712234,0.4573659896850586,0.4527480006217956
2025-02-12,97885.859375,2736.902099609375,196.7738037109375,0.3028160035610199,0.2345470041036605,0.4254190027713775,0.4989430010318756
2025-02-13,96623.8671875,2675.902587890625,194.46095275878903,0.2933000028133392,0.2257039994001388,0.4246799945831299,0.4726369976997375
2025-02-14,97508.96875,2726.091552734375,199.9356689453125,0.2966060042381286,0.2308990061283111,0.4196360111236572,0.4478780031204223
2025-02-15,97580.3515625,2693.559814453125,194.48208618164065,0.2842999994754791,0.2290650010108947,0.4154309928417206,0.4660690128803253
2025-02-16,96175.03125,2663.31591796875,188.4864044189453,0.275422990322113,0.2201460003852844,0.4131230115890503,0.4419099986553192
2025-02-17,95773.3828125,2743.19970703125,177.6897430419922,0.2699410021305084,0.2120430022478103,0.4170989990234375,0.4391480088233948
2025-02-18,95539.546875,2669.3388671875,169.08428955078125,0.2570509910583496,0.2066829949617386,0.3990109860897064,0.4056819975376129
2025-02-19,96635.609375,2715.77099609375,169.01080322265625,0.2613959908485412,0.2156960070133209,0.4128960072994232,0.4474210143089294
2025-02-20,98333.9375,2740.386474609375,176.04888916015625,0.2709409892559051,0.2219499945640564,0.4004270136356354,0.4576730132102966
2025-02-21,96125.546875,2659.655517578125,168.89163208007812,0.2634179890155792,0.2132059931755066,0.3650009930133819,0.4253729879856109
2025-02-22,96577.7578125,2764.029296875,172.16285705566406,0.2662979960441589,0.2165219932794571,0.3525350093841553,0.481110006570816
2025-02-23,96273.921875,2821.310302734375,168.03811645507812,0.2597360014915466,0.2114990055561065,0.3259119987487793,0.5110489726066589
2025-02-24,91418.171875,2513.8212890625,141.98948669433594,0.2272530049085617,0.1962410062551498,0.3516780138015747,0.4617860019207001
2025-02-25,88736.171875,2493.592529296875,144.10775756835938,0.2315820008516311,0.1971790045499801,0.3241479992866516,0.488972008228302
2025-02-26,84347.0234375,2331.45263671875,134.83132934570312,0.2353119999170303,0.1977570056915283,0.3719330132007599,0.444251000881195
2025-02-27,84704.2265625,2305.484375,137.6208038330078,0.2375189960002899,0.1996019929647445,0.3368270099163055,0.4602459967136383
2025-02-28,84373.0078125,2237.9052734375,148.03001403808594,0.2378180027008056,0.2126249969005584,0.334089994430542,0.405375987291336
2025-03-01,86031.9140625,2216.643310546875,143.6757049560547,0.2532219886779785,0.2530879974365234,0.3122789859771728,0.4375190138816833
2025-03-02,94248.3515625,2519.694580078125,178.49549865722656,0.2906120121479034,0.2646560072898865,0.3341909945011139,0.4773519933223724
2025-03-03,86065.671875,2145.573974609375,142.02108764648438,0.2378959953784942,0.2228170037269592,0.3376230001449585,0.4299060106277466
2025-03-04,87222.1953125,2170.01513671875,144.9165802001953,0.2390380054712295,0.2415609955787658,0.3207629919052124,0.421108990907669
2025-03-05,90623.5625,2241.977294921875,146.26730346679688,0.2500289976596832,0.2491299957036972,0.3136470019817352,0.3879890143871307
2025-03-06,89961.7265625,2202.476806640625,143.355224609375,0.2405260056257248,0.2379409968852996,0.3234930038452148,0.3583360016345978
2025-03-07,86742.671875,2138.987548828125,139.20913696289062,0.2330649942159652,0.2326270043849945,0.3097609877586365,0.3262569904327392
2025-03-08,86154.59375,2201.51025390625,136.94207763671875,0.2244559973478317,0.2266429960727691,0.3060370087623596,0.3510499894618988
2025-03-09,80601.0390625,2015.5091552734373,126.43543243408205,0.2011090070009231,0.1992689967155456,0.3060019910335541,0.3267799913883209
2025-03-10,78532.0,1861.1513671875,118.291748046875,0.1842270046472549,0.1894350051879882,0.2953439950942993,0.312404990196228
2025-03-11,82862.2109375,1919.844970703125,125.26394653320312,0.1907339990139007,0.1958069950342178,0.2984249889850616,0.3313559889793396
2025-03-12,83722.359375,1908.982666015625,126.58324432373048,0.195384994149208,0.2009599953889846,0.2986609935760498,0.3441190123558044
2025-03-13,81066.703125,1862.9696044921875,123.28614807128906,0.1955650001764297,0.1892500072717666,0.3234840035438537,0.3358080089092254
2025-03-14,83969.1015625,1909.467529296875,133.31448364257812,0.1986400038003921,0.191889002919197,0.3691990077495575,0.3716430068016052
2025-03-15,84343.109375,1937.3946533203125,135.91253662109375,0.1999209970235824,0.1927060037851333,0.4083980023860931,0.3855820000171661
2025-03-16,82579.6875,1887.43505859375,125.98810577392578,0.1864050030708313,0.1852020025253296,0.5846819877624512,0.4851939976215362
2025-03-17,84075.6875,1927.0029296875,128.16371154785156,0.19132000207901,0.1916539967060089,0.7550110220909119,0.5915579795837402
2025-03-18,82718.5,1932.54345703125,125.3126983642578,0.186488002538681,0.1885499954223632,0.7044749855995178,0.5250269770622253
2025-03-19,86854.2265625,2057.7490234375,135.572509765625,0.1997160017490387,0.1974750012159347,0.6620209813117981,0.5532789826393127
2025-03-20,84167.1953125,1982.099853515625,127.49718475341795,0.1952710002660751,0.1898500025272369,0.5595679879188538,0.51003497838974
2025-03-21,84043.2421875,1964.8475341796875,128.43031311035156,0.1871850043535232,0.1844220012426376,0.5208330154418945,0.5184209942817688
2025-03-22,83832.484375,1980.037841796875,128.4849853515625,0.1878339946269989,0.1824399977922439,0.5103740096092224,0.4770840108394623
2025-03-23,86054.375,2005.2991943359373,132.5993194580078,0.1916289925575256,0.1856909990310669,0.5181369781494141,0.4894770085811615
2025-03-24,87498.9140625,2077.47900390625,140.86927795410156,0.2033960074186325,0.1928939968347549,0.5022169947624207,0.5047709941864014
2025-03-25,87471.703125,2067.76416015625,143.81707763671875,0.2116689980030059,0.1948779970407486,0.538470983505249,0.4680489897727966
2025-03-26,86900.8828125,2009.1893310546875,137.28857421875,0.2068500071763992,0.1915809959173202,0.5405439734458923,0.4377200007438659
2025-03-27,87177.1015625,2002.357421875,138.34738159179688,0.2117930054664611,0.1933970004320144,0.5301370024681091,0.4599240124225616
2025-03-28,84353.1484375,1895.5029296875,129.42315673828125,0.1995169967412948,0.1818979978561401,0.5340650081634521,0.3949559926986694
2025-03-29,82597.5859375,1827.3203125,124.587646484375,0.1839620023965835,0.1720059961080551,0.5175089836120605,0.3843460083007812
2025-03-30,82334.5234375,1806.2186279296875,124.64263153076172,0.1793909966945648,0.1676120012998581,0.6395210027694702,0.3941819965839386
2025-03-31,82548.9140625,1823.47998046875,124.69412994384766,0.1800969988107681,0.1631760001182556,0.5764319896697998,0.4063819944858551
2025-04-01,85169.171875,1905.491455078125,126.68238067626952,0.1890340000391006,0.1701319962739944,0.4825980067253113,0.391878992319107
2025-04-02,82485.7109375,1795.313232421875,117.75762939453124,0.1773470044136047,0.1615179926156997,0.5581799745559692,0.3690719902515411
2025-04-03,83102.828125,1815.63720703125,117.06145477294922,0.1806820034980774,0.1623599976301193,0.5596889853477478,0.3493449985980987
2025-04-04,83843.8046875,1815.335205078125,122.78688049316406,0.186036005616188,0.1642059981822967,0.5571150183677673,0.3476299941539764
2025-04-05,83504.796875,1805.9732666015625,120.25899505615234,0.1831569969654083,0.1620939970016479,0.5716660022735596,0.3321059942245483
2025-04-06,78214.484375,1576.72802734375,105.7120132446289,0.1620710045099258,0.1396619975566864,0.5410259962081909,0.3181320130825043
2025-04-07,79235.3359375,1555.240966796875,106.90277862548828,0.1667290031909942,0.1524560004472732,0.5560449957847595,0.2943750023841858
2025-04-08,76271.953125,1472.5531005859375,105.51219177246094,0.1547410041093826,0.1459680050611496,0.5427290201187134,0.2702980041503906
2025-04-09,82573.953125,1668.0400390625,119.05754089355467,0.1803510040044784,0.1685840040445327,0.5485649704933167,0.3425230085849762
2025-04-10,79626.140625,1522.518798828125,112.80392456054688,0.1764290034770965,0.1675429940223693,0.523481011390686,0.3169670104980469
2025-04-11,83404.8359375,1567.1497802734375,121.53237915039062,0.1801649928092956,0.1675129979848861,0.5346519947052002,0.3301230072975158
2025-04-12,85287.109375,1643.528564453125,132.26055908203125,0.1910350024700164,0.177605003118515,0.552586019039154,0.3301329910755157
2025-04-13,83684.9765625,1596.685791015625,128.58079528808594,0.1827300041913986,0.1653250008821487,0.5319979786872864,0.32430499792099
2025-04-14,84542.390625,1622.7698974609375,129.3103790283203,0.1887460052967071,0.1651159971952438,0.538224995136261,0.3283480107784271
2025-04-15,83668.9921875,1588.6324462890625,126.26313018798828,0.1796099990606308,0.1569589972496032,0.5338069796562195,0.3169609904289245
2025-04-16,84033.8671875,1578.1053466796875,131.44969177246094,0.1814090013504028,0.1573960036039352,0.5240849852561951,0.3299430012702942
2025-04-17,84895.75,1582.54833984375,134.69874572753906,0.1866859942674636,0.1628769934177398,0.5220659971237183,0.3111119866371155
2025-04-18,84450.8046875,1588.9246826171875,134.07350158691406,0.189410001039505,0.1650920063257217,0.4606069922447204,0.3061789870262146
2025-04-19,85063.4140625,1612.9228515625,139.75025939941406,0.1932059973478317,0.1668470054864883,0.4656850099563598,0.3150610029697418
2025-04-20,85174.3046875,1587.5142822265625,137.77459716796875,0.1930209994316101,0.166020005941391,0.4395149946212768,0.3054099977016449
2025-04-21,87518.90625,1579.7344970703125,136.7043914794922,0.1931139975786209,0.1693830043077469,0.3630180060863495,0.2968670129776001
2025-04-22,93441.890625,1757.3316650390625,148.73941040039062,0.2094829976558685,0.1813510060310363,0.3213450014591217,0.3314720094203949
2025-04-23,93699.109375,1796.104248046875,151.15272521972656,0.2138459980487823,0.1803980022668838,0.3172590136528015,0.3261359930038452
2025-04-24,93943.796875,1769.8316650390625,152.3036346435547,0.2257820069789886,0.1883320063352584,0.3245309889316559,0.3061710000038147
2025-04-25,94720.5,1786.634521484375,150.91500854492188,0.2277979999780655,0.1923899948596954,0.3338440060615539,0.3053280115127563
2025-04-26,94646.9296875,1821.881103515625,149.28936767578125,0.2286490052938461,0.1916999965906143,0.4359700083732605,0.3262690007686615
2025-04-27,93754.84375,1792.864990234375,148.24583435058594,0.2216520011425018,0.1905760020017624,0.4327509999275207,0.3222720026969909
2025-04-28,94978.75,1798.851806640625,147.8099365234375,0.2304850071668625,0.1907330006361007,0.4281069934368133,0.3142229914665222
2025-04-29,94284.7890625,1799.1756591796875,146.42787170410156,0.2266280055046081,0.1863380074501037,0.4274609982967376,0.2986379861831665
2025-04-30,94207.3125,1793.775390625,147.64320373535156,0.2198220044374466,0.1821179986000061,0.4592289924621582,0.3030790090560913
2025-05-01,96492.3359375,1839.2215576171875,150.84658813476562,0.2173269987106323,0.1861789971590042,0.4308919906616211,0.2983610033988952
2025-05-02,96910.0703125,1842.7078857421875,148.05003356933594,0.2154749929904937,0.1869210004806518,0.4532830119132995,0.305321991443634
2025-05-03,95891.796875,1833.8397216796875,146.79605102539062,0.2074870020151138,0.1804009974002838,0.4347969889640808,0.290363997220993
2025-05-04,94315.9765625,1808.59423828125,143.98306274414062,0.19964699447155,0.1761900037527084,0.4392029941082001,0.276309996843338
2025-05-05,94748.0546875,1819.697509765625,146.69664001464844,0.1994200050830841,0.1735599935054779,0.4426620006561279,0.2970629930496216
2025-05-06,96802.4765625,1815.0875244140625,146.7664031982422,0.1993889957666397,0.1770399957895279,0.4390980005264282,0.2832320034503937
2025-05-07,97032.3203125,1811.606689453125,147.2137451171875,0.1992519944906234,0.1757699996232986,0.4182380139827728,0.2972640097141266
2025-05-08,103241.4609375,2206.5146484375,163.96078491210938,0.2250290066003799,0.1949519962072372,0.4327110052108764,0.3465589880943298
2025-05-09,102970.8515625,2345.50732421875,172.82827758789062,0.2325610071420669,0.2022469937801361,0.4464020133018493,0.3564139902591705
2025-05-10,104696.328125,2582.422607421875,177.62181091308594,0.2530759871006012,0.2193460017442703,0.4581780135631561,0.3930850028991699
2025-05-11,104106.359375,2510.23779296875,173.02645874023438,0.2395160049200058,0.2064100056886673,0.4486689865589142,0.3835799992084503
2025-05-12,102812.953125,2496.397705078125,174.24789428710938,0.2425139993429184,0.2152740061283111,0.4586229920387268,0.3613870143890381
2025-05-13,104169.8125,2680.129638671875,184.0062561035156,0.2479739934206009,0.2164209932088852,0.4482249915599823,0.3560779988765716
2025-05-14,103539.4140625,2610.063232421875,176.709228515625,0.2371799945831298,0.2061340063810348,0.4382320046424866,0.3332589864730835
2025-05-15,103744.640625,2546.85693359375,169.00999450683594,0.2252929955720901,0.1976760029792785,0.4291650056838989,0.3269819915294647
2025-05-16,103489.2890625,2536.297607421875,167.33395385742188,0.2230580002069473,0.1954710036516189,0.4265150129795074,0.3048349916934967
2025-05-17,103191.0859375,2475.75439453125,165.9308319091797,0.2158190011978149,0.1910119950771331,0.4117139875888824,0.2983930110931396
2025-05-18,106446.0078125,2498.233642578125,173.89871215820312,0.2276249974966049,0.197402998805046,0.3839519917964935,0.3105809986591339
2025-05-19,105606.1796875,2529.166748046875,166.86422729492188,0.2222879976034164,0.1939159929752349,0.3724899888038635,0.3509890139102936
2025-05-20,106791.0859375,2524.173095703125,168.4836883544922,0.2243179976940155,0.1949439942836761,0.3601399958133697,0.3407379984855652
2025-05-21,109678.078125,2552.34716796875,173.68173217773438,0.23089499771595,0.1981599926948547,0.3492699861526489,0.3383280038833618
2025-05-22,111673.28125,2664.156982421875,179.69094848632812,0.2411119937896728,0.2045750021934509,0.3795509934425354,0.3390249907970428
2025-05-23,107287.796875,2526.44189453125,173.82542419433594,0.2236769944429397,0.190092995762825,0.3806999921798706,0.318226009607315
2025-05-24,107791.15625,2530.646240234375,176.0424041748047,0.2208790034055709,0.18852399289608,0.3835879862308502,0.3097130060195923
2025-05-25,109035.390625,2551.763916015625,175.72547912597656,0.2215970009565353,0.1881989985704422,0.3787280023097992,0.3301829993724823
2025-05-26,109440.3671875,2564.138427734375,174.90789794921875,0.218967005610466,0.1858800053596496,0.447486013174057,0.3356019854545593
2025-05-27,108994.640625,2663.06982421875,176.815185546875,0.2220740020275116,0.1874250024557113,0.4509350061416626,0.3564850091934204
2025-05-28,107802.328125,2682.212890625,172.18955993652344,0.217289999127388,0.1858980059623718,0.4503229856491089,0.3292340040206909
2025-05-29,105641.7578125,2632.65478515625,166.5881805419922,0.2095669955015182,0.1795009970664978,0.4427129924297333,0.3330410122871399
2025-05-30,103998.5703125,2529.943603515625,156.23471069335938,0.1924050003290176,0.1670780032873153,0.520641028881073,0.3067269921302795
2025-05-31,104638.09375,2529.08740234375,156.63894653320312,0.1938710063695907,0.1675440073013305,0.5749769806861877,0.3215329945087433
2025-06-01,105652.1015625,2536.266357421875,157.7845458984375,0.1954150050878524,0.168624997138977,0.5874099731445312,0.332515001296997
2025-06-02,105881.53125,2607.097412109375,156.99806213378906,0.1990340054035186,0.1714680045843124,0.6351889967918396,0.3297669887542724
2025-06-03,105432.46875,2593.2802734375,155.34317016601562,0.197404995560646,0.1718669980764389,0.579666018486023,0.3199779987335205
2025-06-04,104731.984375,2608.64306640625,153.35964965820312,0.1916310042142868,0.1672080010175705,0.5783470273017883,0.301048994064331
2025-06-05,101575.953125,2416.28564453125,144.54295349121094,0.1814469993114471,0.1598220020532608,0.5729169845581055,0.2805089950561523
2025-06-06,104390.34375,2477.19482421875,147.9131317138672,0.1872899979352951,0.1644950062036514,0.5782989859580994,0.2711569964885711
2025-06-07,105615.625,2526.50537109375,150.13406372070312,0.1910959929227829,0.168841004371643,0.5726760029792786,0.2723129987716675
2025-06-08,105793.6484375,2510.787109375,152.4300994873047,0.1905550062656402,0.169292002916336,0.564408004283905,0.26944699883461
2025-06-09,110294.1015625,2681.51708984375,161.08865356445312,0.199426993727684,0.1777929961681366,0.5723050236701965,0.2898800075054168
2025-06-10,110257.234375,2813.517578125,165.02816772460938,0.2079080045223236,0.1800079941749572,0.5525990128517151,0.2996369898319244
2025-06-11,108686.625,2773.529296875,161.0558624267578,0.1971919983625412,0.1729950010776519,0.570635974407196,0.2920500040054321
2025-06-12,105929.0546875,2651.795166015625,152.7896728515625,0.1811950057744979,0.1632699966430664,0.6186990141868591,0.2770859897136688
2025-06-13,106090.96875,2579.486083984375,148.62835693359375,0.1807339936494827,0.1589290052652359,0.5992649793624878,0.2628389894962311
2025-06-14,105472.40625,2533.444091796875,144.7637481689453,0.1772419959306717,0.1551969945430755,0.7081059813499451,0.2611939907073974
2025-06-15,105552.0234375,2546.837158203125,152.81439208984375,0.176483005285263,0.154571995139122,0.6929429769515991,0.2554770112037658
2025-06-16,106796.7578125,2540.60498046875,150.8699951171875,0.1762019991874694,0.1535660028457641,0.6864410042762756,0.3186559975147247
2025-06-17,104601.1171875,2510.761474609375,147.7498016357422,0.1696629971265792,0.1487510055303573,0.6673060059547424,0.2901529967784881
2025-06-18,104883.328125,2524.301513671875,146.35311889648438,0.1706790030002594,0.1478810012340545,0.6453819870948792,0.3206349909305572
2025-06-19,104684.2890625,2521.653564453125,147.07147216796875,0.1691800057888031,0.1477700024843216,0.5723599791526794,0.3020829856395721
2025-06-20,103309.6015625,2407.30419921875,140.16859436035156,0.167166993021965,0.1446149945259094,0.5247139930725098,0.2826510071754455
2025-06-21,102257.40625,2300.49560546875,135.1610107421875,0.1617459952831268,0.137920007109642,0.6599419713020325,0.2690899968147278
2025-06-22,100987.140625,2228.213134765625,131.61569213867188,0.1597480028867721,0.1335030049085617,0.6915839910507202,0.2511810064315796
2025-06-23,105577.7734375,2421.824951171875,144.8467254638672,0.1794379949569702,0.1518269926309585,0.7116850018501282,0.2720589935779571
2025-06-24,106045.6328125,2448.0087890625,145.95452880859375,0.1827719956636428,0.1538629978895187,0.7205470204353333,0.2658100128173828
2025-06-25,107361.2578125,2419.310302734375,143.505126953125,0.1756509989500045,0.1498939990997314,0.6924520134925842,0.2663109898567199
2025-06-26,106960.0,2416.146728515625,139.0598602294922,0.1719509959220886,0.1427389979362487,0.6996690034866333,0.2591240108013153
2025-06-27,107088.4296875,2423.866943359375,142.1914825439453,0.1747449934482574,0.1460590064525604,0.7137050032615662,0.2573319971561432
2025-06-28,107327.703125,2437.109375,150.8275604248047,0.1764679998159408,0.1478929966688156,0.7302290201187134,0.2591260075569153
2025-06-29,108385.5703125,2500.9599609375,153.35308837890625,0.1859489977359771,0.1527339965105056,0.7329869866371155,0.2806200087070465
2025-06-30,107135.3359375,2486.46435546875,154.7353057861328,0.1854590028524398,0.1500200033187866,0.7659440040588379,0.2833699882030487
2025-07-01,105698.28125,2405.792724609375,146.9266357421875,0.1711570024490356,0.1447419971227646,0.8404499888420105,0.2583079934120178
2025-07-02,108859.3203125,2571.33544921875,152.22763061523438,0.1811890006065368,0.1552319973707199,0.8903340101242065,0.2619619965553283
2025-07-03,109647.9765625,2591.00732421875,152.40179443359375,0.1822399944067001,0.158952996134758,0.9576249718666076,0.2801409959793091
2025-07-04,108034.3359375,2508.518310546875,147.76364135742188,0.1734890043735504,0.1529950052499771,1.0939160585403442,0.2730379998683929
2025-07-05,108231.1796875,2517.280029296875,147.64144897460938,0.1746399998664856,0.1542470008134842,1.0138059854507446,0.2835609912872314
2025-07-06,109232.0703125,2571.236572265625,151.87294006347656,0.1770679950714111,0.1595340073108673,0.9514600038528442,0.2771480083465576
2025-07-07,108299.8515625,2543.01318359375,148.87234497070312,0.1761499941349029,0.1583629995584488,0.7831249833106995,0.2769570052623749
2025-07-08,108950.2734375,2615.505859375,151.81039428710938,0.1793359965085983,0.1608899980783462,0.8661929965019226,0.2688440084457397
2025-07-09,111326.5546875,2770.777587890625,157.28150939941406,0.1924329996109008,0.1710209995508194,0.9277750253677368,0.2623629868030548
2025-07-10,115987.203125,2954.84521484375,164.06277465820312,0.2117889970541,0.1898179948329925,0.9402689933776855,0.2694090008735657
2025-07-11,117516.9921875,2957.88623046875,162.8833770751953,0.2183769941329956,0.1938329935073852,0.9209030270576476,0.2804799973964691
2025-07-12,117435.2265625,2942.91162109375,160.68484497070312,0.2188459932804107,0.1972589939832687,0.9374079704284668,0.2606770098209381
2025-07-13,119116.1171875,2973.35888671875,161.1940155029297,0.264165997505188,0.2409379929304123,0.8601800203323364,0.268337994813919
2025-07-14,119849.703125,3013.350830078125,162.2752227783203,0.2794339954853058,0.2362349927425384,0.8729879856109619,0.272801011800766
2025-07-15,117777.1875,3139.8896484375,163.950439453125,0.2837789952754974,0.2330610007047653,0.8300139904022217,0.2638730108737945
2025-07-16,118738.5078125,3371.5068359375,173.70848083496094,0.2842519879341125,0.236282005906105,0.847121000289917,0.2666420042514801
2025-07-17,119289.84375,3476.784423828125,175.7930450439453,0.3202089965343475,0.2785319983959198,0.8685290217399597,0.2672190070152282
2025-07-18,118003.2265625,3549.016357421875,177.38197326660156,0.293965995311737,0.25935098528862,0.8064219951629639,0.274397999048233
2025-07-19,117939.9765625,3595.273681640625,177.07012939453125,0.2919709980487823,0.2672399878501892,0.8064820170402527,0.2740829885005951
2025-07-20,117300.7890625,3759.471435546875,181.5460357666016,0.2919630110263824,0.2715280055999756,0.7916629910469055,0.2980839908123016
2025-07-21,117439.5390625,3763.371337890625,195.9942626953125,0.298330008983612,0.2712950110435486,0.7504469752311707,0.3300780057907104
2025-07-22,119995.4140625,3749.1455078125,205.70054626464844,0.2965779900550842,0.2749679982662201,0.6839010119438171,0.3356559872627258
2025-07-23,118754.9609375,3629.70361328125,189.54293823242188,0.2674550116062164,0.2452390044927597,0.6586199998855591,0.327686995267868
2025-07-24,118368.0,3708.005615234375,182.60606384277344,0.2616739869117737,0.2389660030603408,0.6643189787864685,0.3357039988040924
2025-07-25,117635.8828125,3727.266845703125,186.7796630859375,0.2668339908123016,0.2584420144557953,0.6784399747848511,0.3753330111503601
2025-07-26,117947.3671875,3741.39599609375,184.91387939453125,0.2747330069541931,0.2792330086231231,0.6844879984855652,0.3827719986438751
2025-07-27,119448.4921875,3875.24658203125,188.7334899902344,0.2862850129604339,0.2916139960289001,0.7019320130348206,0.4223139882087707
2025-07-28,117924.4765625,3787.42578125,182.54156494140625,0.2639020085334778,0.2707970142364502,0.6660550236701965,0.3979699909687042
2025-07-29,117922.1484375,3793.454833984375,181.33531188964844,0.2605009973049164,0.2637360095977783,0.707165002822876,0.3844319880008697
2025-07-30,117831.1875,3808.20166015625,177.6940155029297,0.2536619901657104,0.2557249963283539,0.6872760057449341,0.348466008901596
2025-07-31,115758.203125,3696.707763671875,172.42434692382812,0.2443030029535293,0.2513499855995178,0.7100620269775391,0.3318870067596435
2025-08-01,113320.0859375,3488.365966796875,162.87709045410156,0.2366070002317428,0.2422389984130859,0.7124239802360535,0.3032580018043518
